image_file,verbatimDate,verbatimDate_confidence,verbatimLocality,verbatimLocality_confidence
1706399.jpeg,21.VII.2004,0.196850561,Lodskovvad NEJ,0.374195211
1706512.jpeg,Septbr. 1887,0.838499545,Aalborg,0.867908457
1709522.jpeg,MISSING,0.519754471,Kb,0.957620491
1706439.jpeg,14/6.1871,0.286562595,Dronninglund,0.151400424
1709399.jpeg,27.IV.2022,0.542033950,"DENMARK: NEZ: Helsingør, Grønne Vestkile, 56.0375N, 12.5598E",0.625507730
1706237.jpeg,23-5-1965,0.872364353,V.Sjælland Røsnæs Kongstrup Kl,0.196850561
1707272.jpeg,17-VIII-1976,0.770769930,Krenkerup,0.749084571
1709335.jpeg,19-9-1953,0.232794786,Dyrehaven,0.725319794
1705807.jpeg,MISSING,0.934152774,Dyrehaven,0.797505305
1706986.jpeg,MISSING,0.806417096,MISSING,0.513516217
1706989.jpeg,MISSING,0.805525917,Lolland,0.865829039
1709392.jpeg,27.IV.2022,0.543816308,"DENMARK: NEZ: Helsingør, Grønne Vestkile, 56.0375N, 12.5598E",0.608872386
1744573.jpeg,MISSING,0.334092149,Kb,0.942767505
1709575.jpeg,21/4 1889,0.186453471,Rude Hegn,0.614516520
1709159.jpeg,MISSING,0.574710518,MISSING,0.460639588
1708039.jpeg,7/5-1939. | 7/5-39,0.116347378,Tranekær Svendborg Amt,0.193285844
1705694.jpeg,3/6.1870.,0.950788118,Byå ved Rønne | Bo,0.281512580
1708990.jpeg,MISSING,0.592534101,MISSING,0.466877842
1707286.jpeg,17.6.1924,0.768393453,Slotved Skov,0.243785996
1709991.jpeg,13.vi. 1978,0.478463171,"NWZ, PG 27 Røsnæs, Kongstrup",0.132091543
1709964.jpeg,12/7 1939. | 12/7 39,0.114862079,Ærø Svendborg Amt,0.083967869
1742999.jpeg,22.7.1972,0.416674750,Svinø Strand,0.566986966
1707213.jpeg,30-8-62.,0.783840558,Dyrehaven,0.752946347
1705666.jpeg,MISSING,0.954649894,Veilø Bugt,0.376571688
1743840.jpeg,15/6 47,0.369145196,Lejre,0.920785086
1706076.jpeg,2.7.1937,0.897020309,Hesthave,0.078026675
1706882.jpeg,26/VII 1998,0.064956047,Hanstholm NWJ,0.275274326
1705429.jpeg,12.5.1902,0.144270991,Halk,0.894643831
1707257.jpeg,MISSING,0.774334647,Dyrehaven,0.076541376
1709152.jpeg,9/9 75,0.035250076,MISSING,0.333795089
1709161.jpeg,MISSING,0.574116399,MISSING,0.460045468
1706301.jpeg,17 Mai 1951,0.862561382,Hobro Skov Jyll.,0.218832980
1706964.jpeg,15/5 1870,0.191503486,Dyrehaven,0.759481661
1709960.jpeg,12/7 1939. | 12/7 39,0.115159139,Ærø Svendborg Amt,0.083076690
1705724.jpeg,MISSING,0.944846923,MISSING,0.531339800
1705497.jpeg,MISSING,0.979602910,MISSING,0.167144589
1705763.jpeg,24-5-1915,0.938905729,Skagen,0.910090937
1744599.jpeg,MISSING,0.329636253,MISSING,0.422021825
1707629.jpeg,MISSING,0.314486208,Bornholm,0.815625947
1709316.jpeg,30-5-1909,0.554807517,Dyrehaven,0.727993331
1728603.jpeg,MISSING,0.439548348,MISSING,0.438063049
1744607.jpeg,6.91,0.016832373,Lundby Krat,0.015347075
1708923.jpeg,22.8.22,0.151697484,Thorsager,0.736905123
1708387.jpeg,2-6-1955,0.655510761,Vodskov N.Ø.f. Aalborg,0.120803274
1743845.jpeg,15/6 47,0.368848136,Lejre,0.920488027
1705550.jpeg,10-7-37,0.970988178,Rands Fj.,0.616001819
1706352.jpeg,MISSING,0.857214307,Ti,0.831073052
1706282.jpeg,21-6-1956,0.866720218,V.f. Høvblege Møn,0.293989088
1743730.jpeg,MISSING,0.384592301,MISSING,0.429151258
1709813.jpeg,12.IV.2011,0.498069112,Sukkertoppen EJ,0.283889057
1705591.jpeg,21/5- 1922,0.966532283,Lellinge Aa,0.327556835
1705684.jpeg,3/6.1870,0.305574416,Rønne,0.882464383
1706853.jpeg,4/6-41,0.082482570,Dyrehaven,0.633231282
1709848.jpeg,18.6.21,0.150509245,Højbjerg,0.070600182
1744703.jpeg,lo-5-1956,0.033764777,Kongelunden,0.340330403
1708695.jpeg,MISSING,0.637390118,MISSING,0.481730828
1707001.jpeg,MISSING,0.802555320,MISSING,0.512922098
1709313.jpeg,18-5-1913,0.555104577,Saltholm,0.811467111
1743994.jpeg,26-7-1951,0.349242195,Nivå,0.928805699
1708895.jpeg,9-10-1972,0.603228251,MARSELISBORG,0.567878145
1709525.jpeg,MISSING,0.518863292,Kb,0.956729312
1706240.jpeg,26-5-1962,0.292503789,Skallingen,0.693534404
1743531.jpeg,8. 7. 1883,0.400336466,Husum,0.710169748
1709963.jpeg,12/7 1939. | 12/7 39,0.108029706,Ærø Svendborg Amt | Æ,0.356074568
1709023.jpeg,MISSING,0.586592907,MISSING,0.463907245
1744668.jpeg,7/6 87,0.012079418,Harboør Skobr,0.010297060
1707886.jpeg,MISSING,0.686107911,MISSING,0.490048500
1742722.jpeg,17. 5. 22,0.216159442,Søllerød,0.809387693
1709890.jpeg,MISSING,0.491236738,Kb,0.955838133
1709248.jpeg,16/4.1870,0.562828130,Dyrehaven,0.728290391
1744535.jpeg,MISSING,0.340627463,SS,0.949005759
1706485.jpeg,MISSING,0.842658381,At,0.025447105
1705699.jpeg,MISSING,0.949599879,SS,0.413407093
1707003.jpeg,6/92,0.104167930,Rolst.,0.270224310
1707747.jpeg,5-5-1974,0.703931494,SKALLINGEN,0.674522583
1707686.jpeg,MISSING,0.712843286,MISSING,0.162688694
1708360.jpeg,10-5-1915,0.658778418,Skagen,0.902367384
1707298.jpeg,11.5.1947,0.268441952,Juelsminde,0.400039406
1728577.jpeg,6-1916.,0.444301303,Silkeborg,0.714625644
1707464.jpeg,2.6.1943.,0.738984541,Dyrehaven,0.747302213
1708978.jpeg,MISSING,0.595207639,MISSING,0.161203395
1710403.jpeg,6. 6. 1917.,0.464204304,Thorsø,0.645113671
1708765.jpeg,MISSING,0.625210670,MISSING,0.477571992
1709194.jpeg,29-8-1952,0.188235829,Dyrehaven,0.730369809
1709566.jpeg,14/9.1896 | 7.9.,0.070897242,Ålbæk,0.554807517
1708888.jpeg,13.10.1991,0.605307669,Marselisborg,0.569957563
1706455.jpeg,17/6.1871.,0.284780236,Jydske As,0.354886329
1709090.jpeg,21-9-1913,0.141597454,Donse,0.924943922
1709434.jpeg,27.IV.2022,0.533419218,"DENMARK: NEZ: Hellebæk Avlsgård, Kohave, 56.0554N, 12.5439E",0.621051834
1708352.jpeg,30/3 1929,0.659966657,Liselund,0.813546529
1743771.jpeg,2/8 1930.,0.179621097,Aabenraa,0.807605335
1707320.jpeg,17.6.92,0.046835405,Dyrehaven,0.242597757
1744541.jpeg,MISSING,0.339736284,Kb,0.947817520
1709055.jpeg,23.8.03,0.583325250,Mølbak,0.060500152
1709252.jpeg,16/4.1870,0.233685965,Dyrehaven,0.784434677
1708709.jpeg,12-5-1951,0.634716581,Have Skov,0.078323734
1705928.jpeg,12-6-43,0.916923310,Sandbjerg,0.768393453
1706875.jpeg,26-7-1951,0.820081843,Nivå,0.935341012
1707815.jpeg,MISSING,0.697099121,Ti,0.410139436
1705641.jpeg,10.6. 1924,0.959402849,Skagen,0.911873295
1706839.jpeg,14-5-1953,0.826023037,Kulhuse,0.387562898
1707315.jpeg,6.6.22,0.148132768,Dyrehaven,0.792158230
1706203.jpeg,7-6-1922,0.876226129,Dyrehaven,0.765719915
1707262.jpeg,4.9.1979.,0.773146408,Dyrehaven,0.751163989
1707159.jpeg,20/8.1888,0.270224310,Bognæs | NS,0.255371325
1743849.jpeg,10-5-63,0.368254016,Faxe,0.932667475
1706502.jpeg,MISSING,0.839687784,Tiis-Sø,0.397662928
1707823.jpeg,MISSING,0.696207942,Ti,0.409842376
1706132.jpeg,7/6.1870.,0.887217339,Rø. Bornholm | Bo,0.305277357
1705583.jpeg,23-5-1965,0.967720521,V.Sjælland Røsnæs Kongstrup Kl,0.180215217
1705922.jpeg,25.5.1947,0.918408609,Veddinge bakker,0.348648075
1744701.jpeg,10-5-1956,0.321615641,Kongelunden,0.340627463
1708890.jpeg,4-10-1972,0.604713550,MARSELISBORG,0.569363443
1743885.jpeg,10-9 1935,0.204574113,Jy. Herning Brændgaard,0.186453471
1706856.jpeg,MISSING,0.823052440,MISSING,0.515298575
1707853.jpeg,7-92,0.261312519,Tammestrup Jyll.,0.206356472
1706813.jpeg,15/8 1968,0.829884814,Jylland Ringkøbing: Vedersø Klit,0.195365262
1708737.jpeg,4.1.60,0.039111852,Silkeborg,0.789187633
1709422.jpeg,27.IV.2022,0.535795696,"DENMARK: NEZ: Helsingør, Grønne Vestkile, 56.0375N, 12.5598E",0.621645953
1707864.jpeg,MISSING,0.689375568,MISSING,0.490939679
1706004.jpeg,7.VI.2003,0.296959685,Tofte Skov NEJ,0.352212792
1708761.jpeg,6. 82.,0.247647772,Rebild Bakker,0.088423765
1709015.jpeg,6.9.02,0.241409518,Sonderburg,0.361718703
1709102.jpeg,10-9 1935,0.239033040,Jy. Herning Brændgaard,0.191503486
1707965.jpeg,MISSING,0.674819642,Falster,0.315080327
1708348.jpeg,6/6-1942,0.660560776,Bornholm,0.355480449
1742759.jpeg,MISSING,0.431230676,Møen,0.360530464
1707624.jpeg,MISSING,0.721458018,Tisvilde,0.586295847
1705793.jpeg,25.6.1913,0.143379812,Ermelunden,0.546786905
1706003.jpeg,12.V.1990,0.908902698,Høstemark Skov NEJ,0.248836011
1709805.jpeg,21 Mai 1950,0.499851470,"Kagerup, Själl.",0.231012428
1707949.jpeg,6/1870.,0.258341922,Dyrehaven,0.392018794
1709955.jpeg,10/8 1930.,0.222397696,"Jyll., Holmsld",0.364392240
1707068.jpeg,25.8.87,0.123773871,Harboør,0.566392846
1742828.jpeg,6/92,0.420536526,Roesk.,0.040894210
1708041.jpeg,17/6 1940. | 17/6 40,0.115753259,Brahe Trolleborg Svendborg Amt | BT,0.303197939
1707939.jpeg,15.10.21,0.181700515,Dyrehaven,0.741361018
1705709.jpeg,17/8.1902,0.947223401,Vester Ulslev Havn,0.244083055
1705734.jpeg,MISSING,0.943361625,Danmark,0.875929069
1707620.jpeg,19.5.29,0.722646256,Faarehus,0.559263413
1706939.jpeg,MISSING,0.812952410,Dyrehaven,0.306762655
1709846.jpeg,22.8.22,0.094067899,Thorsager,0.116347378
1709447.jpeg,13.5. 1915,0.231012428,Elbæk Strandsk,0.217050621
1706955.jpeg,MISSING,0.811764171,Dyrehaven,0.552431040
1705758.jpeg,24-5-1915,0.303792058,Skagen,0.910982116
1708740.jpeg,10/1872.,0.629369506,Veile.,0.823646560
1709224.jpeg,5. 10. 1913,0.235765383,Dyrehaven,0.550351622
1707578.jpeg,7.6.1990,0.725616854,Sose,0.939796908
1743890.jpeg,23-8-1953,0.360827523,"Ørgaard Nors, Thy",0.261609579
1709487.jpeg,MISSING,0.526289785,Dyrehaven,0.781761140
1706498.jpeg,MISSING,0.840578963,MISSING,0.517377993
1706796.jpeg,22/7-4/8 1941 | 26/7,0.101494392,Gindeskov v. Skive,0.177541679
1706787.jpeg,18.6. 1930,0.032873598,Hillerød,0.820081843
1705728.jpeg,MISSING,0.943955744,Lolland,0.876226129
1744533.jpeg,MISSING,0.079511973,SS | Øbjerggård Næstved,0.258638982
1705520.jpeg,Juni 81,0.974255835,Dyrehaven ved Klampenborg,0.126744468
1706924.jpeg,5.6.22,0.040894210,Dyrehaven,0.307059715
1743506.jpeg,MISSING,0.403307063,MISSING,0.434498333
1743829.jpeg,16.6.1929,0.370630494,Lellinge skov,0.392612913
1707749.jpeg,24-V-1975,0.703337375,Harrild hede,0.574413459
1743861.jpeg,14-6-1914,0.365877539,Vamdrup,0.659966657
1706308.jpeg,23.6.32,0.178135799,Kandestederne,0.521536829
1744688.jpeg,10-5-1956,0.140706275,Kongelunden,0.618378296
1744558.jpeg,MISSING,0.337062746,Kb,0.945441043
1742783.jpeg,MISSING,0.426477721,MISSING,0.154668081
1706398.jpeg,21.VII.2004,0.850976053,Lodskovvad NEJ,0.254480145
1709093.jpeg,4-10-1914,0.188532889,Vamdrup,0.799287663
1709948.jpeg,19/6-17.,0.482919066,Esbjerg,0.848302516
1728529.jpeg,28-5-55.,0.451133677,Kollerød,0.388751137
1706309.jpeg,1883,0.291315550,Nykøbing,0.175165202
1707277.jpeg,29.9. 1959,0.031982419,Kagerup Själl.,0.250321309
1705599.jpeg,15.5.10,0.047132464,Tidsv.,0.270818430
1707726.jpeg,24-5-1974 | 24-5-1974 | 24-5-1974,0.088423765,Skallingen | Skallingen | Skallingen,0.258341922
1706221.jpeg,7-6-1922,0.182888754,Dyrehaven,0.763343437
1743016.jpeg,19.V.2022,0.413110033,"Denmark: Samsø: EJ: Følsdal Bakke, 55.9922N, 10.5515E, h30m",0.561342831
1728493.jpeg,1/5.1905,0.219130039,Vester Ulslev Haven,0.235765383
1728579.jpeg,28.VI.1987,0.443707184,EJ: Strandkær,0.274086087
1710344.jpeg,23-6-1961,0.474304335,"MidtJylland Galgehøj, Hjarbæk",0.187938769
1706941.jpeg,MISSING,0.812655350,Dyrehaven,0.793940588
1743800.jpeg,3/6-1941,0.375977569,Egholm,0.644816611
1706919.jpeg,25.9.21,0.153479842,Dyrehaven,0.277056684
1744539.jpeg,MISSING,0.340033343,Ti,0.948114580
1707750.jpeg,8.VI.2003,0.196256441,Tofte Skov NEJ,0.371818733
1707824.jpeg,MISSING,0.695910882,Ti,0.409545317
1709396.jpeg,27.IV.2022,0.542628069,"DENMARK: NEZ: Helsingør, Grønne Vestkile, 56.0375N, 12.5598E",0.607981206
1705447.jpeg,15/5.1870,0.101791452,Dyrehaven,0.772849348
1709916.jpeg,MISSING,0.486186723,Boserup,0.849193695
1707530.jpeg,24.5.88,0.264877236,Lemvig,0.656699000
1706325.jpeg,7/1862,0.861373143,Rørvig,0.548866323
1709323.jpeg,21-5-49,0.553322219,Eremitagen,0.670957866
1706100.jpeg,MISSING,0.892861473,Veilø Bugt,0.268739012
1709459.jpeg,8. 7. 1883.,0.531339800,Husum,0.383404062
1743843.jpeg,15/6 47,0.206356472,Lejre,0.924052743
1706200.jpeg,11.6.39,0.876523189,Saltholm,0.658184298
1707328.jpeg,MISSING,0.761561079,Bornholm,0.602634132
1707264.jpeg,23.7.1998,0.772849348,Dyrehaven,0.750866929
1705697.jpeg,MISSING,0.950193998,Bo,0.989405881
1744634.jpeg,c. 1/5 1935,0.123476811,Skallingen,0.664719612
1728485.jpeg,MISSING,0.454995453,Tiis Sø,0.221209457
1709074.jpeg,Sptbr 1936,0.091394362,Saltholm,0.812655350
1742832.jpeg,11-5-84,0.011485299,Klampenborg,0.228338891
1707349.jpeg,7/6.1870,0.159421037,Rø Bornholm | Bo,0.704525614
1743579.jpeg,MISSING,0.392018794,MISSING,0.431527736
1743720.jpeg,MISSING,0.386077599,MISSING,0.429745377
1744605.jpeg,MISSING,0.328448015,Øbjerggård Lundby station,0.120506214
1708751.jpeg,MISSING,0.627587148,Veile | Ve,0.297850864
1707903.jpeg,26.5.1922,0.054558957,Dyrehaven,0.743737496
1708398.jpeg,26.5.29,0.654619582,Tisvilde Hegn,0.382809942
1706934.jpeg,19/5.1870,0.277353744,Dyrehaven,0.654322522
1709755.jpeg,MISSING,0.507575023,MISSING,0.447866020
1710406.jpeg,8.6.1929,0.463313125,rg. Draved,0.034358897
1743704.jpeg,MISSING,0.388157017,Boserup,0.885434980
1709954.jpeg,28/7 1930.,0.482027887,Ærø.,0.583028190
1707208.jpeg,30-8-62.,0.784137617,Dyrehaven,0.753243407
1742793.jpeg,MISSING,0.424992422,Boserup,0.886623219
1707444.jpeg,26/6 1896,0.743440436,Skamlings=bk,0.092285541
1742770.jpeg,8/5.1870.,0.215565323,Dyrehaven | Kb,0.386374659
1707599.jpeg,21. 6. 32,0.723240376,Skagen,0.902961503
1743911.jpeg,7/8 | 1-15 Aug. 1933,0.139815095,Frøslev v. Padborg,0.169818127
1744656.jpeg,17-6-1911,0.325180358,Asminderød,0.042973628
1705949.jpeg,1.6.1967,0.914546832,Østjylland Klattrup syd f. Vejle,0.197741740
1707344.jpeg,7/6.1870.,0.757996363,Rø Bornholm | Bo,0.691454986
1705798.jpeg,22.5.1902,0.935043953,Halk,0.052479539
1706293.jpeg,14.V.2011,0.864343741,Røsnæsgd. NWZ,0.521833889
1743838.jpeg,15/6 47,0.369442255,Lejre,0.924349803
1744477.jpeg,MISSING,0.344489239,Øbjerggård,0.636201879
1706192.jpeg,7/6 1937. | 7/6 37,0.110406184,Ærø Svendborg Amt | Æ,0.296068506
1743034.jpeg,11.5.1982.,0.410733556,Grib skov,0.711357987
1705900.jpeg,Juni 1928.,0.062876629,"Sjæll., Tølløse",0.216753562
1743028.jpeg,31.V.1986,0.411624735,Jægerspris,0.376868748
1705551.jpeg,10-7.37,0.309139133,Rands Fj.,0.643331313
1706453.jpeg,17/6 1871.,0.846817217,Jydske As,0.687296150
1707531.jpeg,1/6 13,0.086344347,Bornh Rø,0.145756290
1708011.jpeg,15/5 70,0.257450743,Dyrh,0.039408912
1708460.jpeg,MISSING,0.646301910,MISSING,0.486780843
1706454.jpeg,17/6.1871.,0.846520158,Jydske As,0.294583207
1709768.jpeg,12-5-1951,0.504901485,Haveskov,0.073867839
1706097.jpeg,MISSING,0.893455593,Dyrehaven,0.766908154
1707228.jpeg,17-7-1977 | 17-7-1977,0.780869961,Jægerspr. N.sk | Jægerspr. N.sk,0.384889360
1728478.jpeg,MISSING,0.456480752,Lolland,0.848005456
1707729.jpeg,MISSING,0.706902092,MISSING,0.495989694
1708768.jpeg,9.87.,0.247350712,Hvorup,0.609763565
1706042.jpeg,20.5.34,0.902367384,Reersø,0.906526220
1744602.jpeg,MISSING,0.329042134,MISSING,0.421427705
1743981.jpeg,14.V.1985,0.351915732,NEZ: Munkholm,0.273491967
1708754.jpeg,MISSING,0.626993028,Veile | Ve,0.600554714
1706849.jpeg,24.10.1976,0.823646560,ROLD SKOV SKØRPING | DANMARK,0.222694756
1743023.jpeg,21 Mai 1950,0.411921794,"Kagerup, Själl.",0.239627160
1706286.jpeg,18-6-1956,0.865829039,Redsle Fl.,0.693237345
1743010.jpeg,19.V.2022,0.414892392,"Denmark: Samsø: EJ: Følsdal Bakke, 55.9922N, 10.5515E, h30m",0.553619279
1708392.jpeg,5.10.32.,0.252400727,Magelundegaard pr. Købelev,0.118426796
1728536.jpeg,1-6-1918,0.449351319,København,0.714922704
1706371.jpeg,MISSING,0.080997272,Nykøbing Lyng,0.090503183
1709207.jpeg,29.4.32,0.566392846,Dyreh.,0.823349500
1707483.jpeg,5-6-1922,0.738093362,Dyrehaven,0.746411034
1707126.jpeg,28.7.18,0.790375871,Dyrehaven,0.326368597
1707742.jpeg,5-5-1974,0.705119733,SKALLINGEN,0.675413762
1708926.jpeg,22.8.22,0.085750227,Thorsager,0.787999394
1706484.jpeg,MISSING,0.842955441,Au,0.027229463
1709780.jpeg,28.IX.1988,0.503119127,NEZ UB38 HARESKOV,0.182591694
1743982.jpeg,27.IV.1986,0.194177023,F. Brandholtby V. Tommerup,0.065847226
1707900.jpeg,12.IV.2011,0.682543195,Sukkertoppen EJ,0.285374356
1709460.jpeg,26.9.1931,0.186750530,Virklund,0.417565929
1744482.jpeg,MISSING,0.343003941,Øbjerggård,0.635904820
1709779.jpeg,14.IV.1991,0.503416187,LFM PF58 RAVNSBY BAKKE,0.132388603
1743810.jpeg,16.6.1929,0.373898151,Lellinge skov,0.428260079
1706829.jpeg,12/6 1962,0.827805396,Tisvilde Hegn Nordsjælland,0.194474083
1705533.jpeg,MISSING,0.971879357,MISSING,0.535795696
1705708.jpeg,17/8.1902,0.947520461,Vester Ulslev Haven,0.103870870
1707251.jpeg,MISSING,0.775819945,Dyrehaven,0.088720824
1744662.jpeg,30.5.95,0.199524098,Esbjerg,0.838202486
1705483.jpeg,29/5.1870,0.980494089,Dyrehaven | Kb,0.702743256
1706840.jpeg,7-6-1971,0.825725978,LÆSØ,0.657887239
1708920.jpeg,26.8.1940,0.599960594,Mols,0.633825402
1706082.jpeg,3/6.1870,0.170709306,Rønne,0.926429221
1708436.jpeg,24/9 79,0.151994544,Rørdal,0.146053349
1707977.jpeg,MISSING,0.671849045,Kb,0.968314641
1708995.jpeg,MISSING,0.591345862,MISSING,0.159718096
1709526.jpeg,MISSING,0.518566232,Kb,0.956432252
1705865.jpeg,20.5-95,0.100306153,Funder,0.832855411
1728451.jpeg,MISSING,0.462124886,Kb,0.954055774
1706046.jpeg,20.5.34,0.901773265,Reersø,0.703634435
1708877.jpeg,26-10-1972,0.607387087,Marselisborg Dyreh.,0.214377084
1708750.jpeg,MISSING,0.627884207,Veilø Bugt | Ve,0.026932404
1705792.jpeg,22.5.1915,0.935341012,Ry Nørreskov,0.575898757
1706279.jpeg,18-6-1956,0.867314338,Redsle Fl.,0.353401031
1707918.jpeg,25.9.1937,0.679275538,Dyrehaven,0.741955138
1744597.jpeg,MISSING,0.329933313,MISSING,0.422318885
1709107.jpeg,10-9-1935,0.095553198,Jy. Herning,0.323992119
1707594.jpeg,23.6.32,0.177541679,Kandestederne,0.173976963
1743939.jpeg,30.5 1964,0.057529554,V.Sjælland Røsnæs Kongstrup Kl,0.134765080
1707650.jpeg,6/1871,0.133576841,Vendsys=sel,0.086344347
1708806.jpeg,23/11.1969,0.619863595,Jylland Karup,0.274383146
1742782.jpeg,MISSING,0.426774780,MISSING,0.154965141
1705828.jpeg,17/6 1870.,0.171600485,Dyrehaven | Kb,0.828102455
1709125.jpeg,25.9-1960,0.237844801,Jægerspr. N.Sk.,0.314189148
1705801.jpeg,4.6.19,0.302603819,Thorsager,0.797802364
1709852.jpeg,22.8.12,0.224477114,Thorsager,0.779087602
1710367.jpeg,18.7.1926,0.469848439,Thorsager,0.716110943
1705604.jpeg,MISSING,0.965046984,MISSING,0.534904517
1709222.jpeg,28.9.1913,0.565501667,Dyrehaven,0.728884510
1710334.jpeg,23-6-1961,0.476977872,"MidtJylland Galgehøj, Hjarbæk",0.190315247
1709497.jpeg,MISSING,0.523616247,Dyrehaven,0.391424674
1706131.jpeg,6/1862.,0.295474386,Alholm. Jægerspris | Ti,0.298147924
1709974.jpeg,17-7.51.,0.222100637,Stubbergaard. Sevel.,0.144865111
1709729.jpeg,10-5-63,0.509654441,Faxe,0.933855714
1743989.jpeg,26-7-1951,0.350133374,Nivå,0.883355562
1705849.jpeg,18/5 1890,0.927320400,Seloø,0.056341316
1707780.jpeg,6/1862,0.112782661,Jægerspris,0.031388299
1708818.jpeg,MISSING,0.618675356,MISSING,0.472819036
1709841.jpeg,19.7.1928,0.495098515,Dronninglund,0.368848136
1710394.jpeg,20.6.09,0.465392543,Dyrehaven,0.778493483
1709541.jpeg,MISSING,0.515892695,Lolland,0.852461352
1709138.jpeg,23.9.1973,0.575898757,DANMARK | RISØ ROSKILDE,0.323397999
1709051.jpeg,9.78,0.031388299,Tommerup,0.417862989
1744581.jpeg,MISSING,0.332903910,MISSING,0.424992422
1743899.jpeg,13/6 1954,0.359342225,"Ørgaard Nors, Thy",0.290424371
1708894.jpeg,9-10-1972,0.603525311,MARSELISBORG,0.568175205
1707485.jpeg,8-6-1914 | 1829,0.022476508,Vamdrup,0.860779024
1743042.jpeg,26.9.1922,0.409248257,Dyreh.,0.703040315
1707821.jpeg,MISSING,0.696505002,Ti,0.916923310
1743959.jpeg,3.5.1974,0.203088815,KNUDSH.ODDE SJÆLLAND | DANMARK,0.276759624
1707540.jpeg,MISSING,0.733637466,MISSING,0.500742649
1743948.jpeg,4-4-1953 | 4-4-1953,0.354292210,Glumsø øst-skv | Glumsø øst-skv,0.560748712
1706824.jpeg,24 - 7 - 1969,0.828696575,Læsø. Nordmarken,0.218238860
1708694.jpeg,26-9-1964,0.142191573,Tranekær,0.223288875
1709847.jpeg,22.8.32,0.043864808,Thorsager,0.350430433
1707004.jpeg,26/8.1899,0.275868445,Kjeldskov,0.548272204
1707274.jpeg,19-X-1976,0.770472871,Sundby storsk,0.274977266
1707425.jpeg,MISSING,0.746411034,Svejbæk,0.566095787
1707566.jpeg,20-5-1956,0.728290391,JægersprisNord skov,0.236359503
1707426.jpeg,28 Mai 1889,0.064658988,Lindum H. Onsild,0.070303122
1706435.jpeg,14/6.1871,0.075650197,Dronninglund,0.266065474
1705605.jpeg,MISSING,0.964749924,MISSING,0.534607457
1707452.jpeg,21-5-49.,0.741955138,Eremitagen,0.677790239
1705918.jpeg,1-6-50.,0.919596848,Hestehaven. Hillerød,0.220318278
1705649.jpeg,1883,0.957620491,Vojens,0.833746590
1709186.jpeg,29-8-1952,0.570551682,Dyrehaven,0.732449227
1707473.jpeg,14-5-1914,0.266659594,Vamdrup,0.861373143
1705633.jpeg,21.7.1974.,0.960294028,Rø,0.990000000
1744564.jpeg,MISSING,0.335577448,Kb,0.978711731
1709476.jpeg,MISSING,0.528963322,Dyrehaven,0.231309488
1707845.jpeg,MISSING,0.692049106,MISSING,0.493019097
1708438.jpeg,Oktober 1964,0.649569567,Bornholm,0.813249470
1743500.jpeg,MISSING,0.404495302,SS | Øbjerggård Næstved,0.396771749
1706915.jpeg,10.8.1948,0.815031828,Dyrehaven,0.214971203
1706830.jpeg,1. 7. 28.,0.827508336,Eremitagen,0.681057896
1708807.jpeg,23-10-1971,0.619566535,"N-JYLLAND SKAGEN, STRANDKANT",0.139815095
1707366.jpeg,MISSING,0.753837527,SS,0.970394059
1707675.jpeg,MISSING,0.714922704,MISSING,0.163579873
1743583.jpeg,MISSING,0.391127614,Boserup,0.841470142
1743879.jpeg,14.4.1943,0.205168233,Rude skov,0.354292210
1709581.jpeg,16/4 1870,0.510248560,Dyrehaven,0.719081540
1743922.jpeg,23-10-1971,0.194474083,"N-JYLLAND SKAGEN, STRANDKANT",0.148429827
1728565.jpeg,MISSING,0.447271901,MISSING,0.441033647
1743014.jpeg,19.V.2022,0.413704153,"Denmark: Samsø: EJ: Følsdal Bakke, 55.9922N, 10.5515E, h30m",0.561639891
1743799.jpeg,3/5-1942,0.376274629,Tisvilde Hegn ved Asserbo,0.186750530
1705444.jpeg,15/5. 1870,0.312109730,Dyrehaven,0.687890270
1709027.jpeg,13/9 1887.,0.585404668,København,0.735419824
1706040.jpeg,20.5.34,0.902664444,Reersø,0.906823280
1743985.jpeg,1. VI. 1986,0.351024553,NEJ: Lundby Hede,0.128526826
1707463.jpeg,2.6.1943,0.739281600,Dyrehaven,0.747599273
1744665.jpeg,2/6 88 | do 1/6 88 | 28/5 88,0.010594119,Harb,0.013267657
1709197.jpeg,26-8-1956,0.568472264,Nekselø V.,0.671551985
1710404.jpeg,7. 6. 1927,0.463907245,Pindstrup,0.295771446
1705542.jpeg,28/5 1939. | 28/5 39,0.109515005,Ristinge Svendborg Amt | Ri.,0.113673841
1708802.jpeg,13.10.46,0.620754774,s.f. Rørbæk Sø,0.207841770
1707080.jpeg,29-5-1951,0.793346469,Dyrehaven,0.756511064
1705863.jpeg,9.1900,0.300524401,Bernstorff,0.278244923
1706433.jpeg,17/6 1871,0.287156714,Dronninglund,0.300524401
1705494.jpeg,MISSING,0.980197029,MISSING,0.539063353
1709120.jpeg,19-9-1953,0.058420734,Dyrehaven,0.733637466
1743491.jpeg,3/6. 1870.,0.405089421,Bo | Byaa ved Rønne,0.075650197
1709592.jpeg,7. 96,0.094364959,Næsbyhoved,0.208732949
1709445.jpeg,18.V.1930,0.138032737,Madum Sø,0.328448015
1743836.jpeg,13-8-36.,0.370036375,Hindsholm,0.709278569
1709927.jpeg,20/8 88 | 19/6.86,0.016535314,Bognæs | Fredriksværk Karsemose,0.018911791
1742774.jpeg,MISSING,0.428260079,SS,0.950193998
